id_fait,annee,code_departement,id_indicateur,nombre_faits,taux_pour_mille,population,nombre_logements
655,2022,77,4,13,0.009,1452399,641376
656,2022,78,4,10,0.007,1470778,661312
657,2022,79,4,3,0.008,375415,197430
658,2022,80,4,10,0.018,565540,307149
659,2022,81,4,3,0.008,396168,218036
660,2022,82,4,1,0.004,264924,135891
661,2022,83,4,10,0.009,1108364,743682
662,2022,84,4,11,0.019,568702,314424
663,2022,85,4,3,0.004,706343,441153
664,2022,86,4,7,0.016,438688,245247
665,2022,87,4,2,0.005,372438,222826
666,2022,88,4,2,0.006,358700,215468
667,2022,89,4,5,0.015,333896,198598
668,2022,90,4,2,0.014,140082,73620
669,2022,91,4,21,0.016,1324546,587710
670,2022,92,4,13,0.008,1647435,824372
671,2022,93,4,19,0.011,1681725,705282
672,2022,94,4,16,0.011,1419531,662168
673,2022,95,4,16,0.013,1270845,529926
674,2023,01,4,3,0.004,671289,329783
675,2023,02,4,8,0.015,525558,268381
676,2023,03,4,3,0.009,334715,209666
677,2023,04,4,2,0.012,167179,131551
678,2023,05,4,0,0.000,141677,139877
679,2023,06,4,19,0.017,1114579,788916
680,2023,07,4,4,0.012,333229,209963
681,2023,08,4,4,0.015,267204,143973
682,2023,09,4,2,0.013,155339,111352
683,2023,10,4,3,0.010,311076,167657
684,2023,11,4,5,0.013,377773,268987
685,2023,12,4,3,0.011,279736,184954
686,2023,13,4,84,0.041,2069811,1066675
687,2023,14,4,8,0.011,704605,429997
688,2023,15,4,1,0.007,144399,102634
689,2023,16,4,2,0.006,351603,200757
690,2023,17,4,3,0.004,668160,451118
691,2023,18,4,2,0.007,299496,179274
692,2023,19,4,5,0.021,240120,156356
693,2023,21,4,5,0.009,537577,297329
694,2023,22,4,9,0.015,609598,376517
695,2023,23,4,1,0.009,115529,89016
696,2023,24,4,4,0.010,416325,264136
697,2023,25,4,8,0.015,548662,288184
698,2023,26,4,10,0.019,521432,282419
699,2023,27,4,8,0.013,601305,300922
700,2023,28,4,10,0.023,432950,219670
701,2023,29,4,10,0.011,927912,556255
702,2023,2A,4,6,0.036,166045,124954
703,2023,2B,4,6,0.032,185231,136722
704,2023,30,4,15,0.020,764010,441086
705,2023,31,4,18,0.012,1456261,769604
706,2023,32,4,2,0.010,192649,112806
707,2023,33,4,14,0.008,1674980,913452
708,2023,34,4,20,0.016,1217331,760879
709,2023,35,4,9,0.008,1109232,575321
710,2023,36,4,2,0.009,216809,139055
711,2023,37,4,8,0.013,616326,333159
712,2023,38,4,15,0.012,1291380,673024
713,2023,39,4,1,0.004,258405,151865
714,2023,40,4,2,0.005,428427,270194
715,2023,41,4,2,0.006,328953,186408
716,2023,42,4,4,0.005,772041,405452
717,2023,43,4,1,0.004,228161,145236
718,2023,44,4,12,0.008,1473156,787187
719,2023,45,4,5,0.007,687063,353544
720,2023,46,4,1,0.006,175620,120797
721,2023,47,4,5,0.015,332226,189189
722,2023,48,4,0,0.000,76503,62006
723,2023,49,4,13,0.016,828151,406488
724,2023,50,4,6,0.012,496815,302441
725,2023,51,4,7,0.012,564107,300919
726,2023,52,4,1,0.006,169865,100716
727,2023,53,4,1,0.003,305437,159714
728,2023,54,4,7,0.010,732898,384639
729,2023,55,4,1,0.006,180745,100190
730,2023,56,4,12,0.015,776103,481682
731,2023,57,4,6,0.006,1050721,531542
732,2023,58,4,1,0.005,202299,141381
733,2023,59,4,39,0.015,2616909,1251657
734,2023,60,4,8,0.010,830725,382118
735,2023,61,4,2,0.007,276144,165115
736,2023,62,4,23,0.016,1460184,727951
737,2023,63,4,7,0.011,664385,397923
738,2023,64,4,10,0.014,699473,421756
739,2023,65,4,3,0.013,231453,165621
740,2023,66,4,6,0.012,492964,362350
741,2023,67,4,8,0.007,1156963,581630
742,2023,68,4,3,0.004,767800,389445
743,2023,69,4,19,0.010,1907982,964037
744,2023,70,4,1,0.004,233920,129449
745,2023,71,4,1,0.002,549136,314053
746,2023,72,4,6,0.011,566129,296419
747,2023,73,4,8,0.018,445288,358886
748,2023,74,4,9,0.011,849583,540705
749,2023,75,4,25,0.012,2113705,1396753
750,2023,76,4,23,0.018,1260205,657851
751,2023,77,4,18,0.012,1452399,641376
752,2023,78,4,16,0.011,1470778,661312
753,2023,79,4,5,0.013,375415,197430
754,2023,80,4,14,0.025,565540,307149
755,2023,81,4,2,0.005,396168,218036
756,2023,82,4,2,0.008,264924,135891
757,2023,83,4,14,0.013,1108364,743682
758,2023,84,4,15,0.026,568702,314424
759,2023,85,4,3,0.004,706343,441153
760,2023,86,4,11,0.025,438688,245247
761,2023,87,4,6,0.016,372438,222826
762,2023,88,4,4,0.011,358700,215468
763,2023,89,4,2,0.006,333896,198598
764,2023,90,4,2,0.014,140082,73620
765,2023,91,4,15,0.011,1324546,587710
766,2023,92,4,15,0.009,1647435,824372
767,2023,93,4,30,0.018,1681725,705282
768,2023,94,4,18,0.013,1419531,662168
769,2023,95,4,19,0.015,1270845,529926
770,2024,01,4,6,0.009,671289,329783
771,2024,02,4,8,0.015,525558,268381
772,2024,03,4,5,0.015,334715,209666
773,2024,04,4,1,0.006,167179,131551
774,2024,05,4,0,0.000,141677,139877
775,2024,06,4,22,0.020,1114579,788916
776,2024,07,4,2,0.006,333229,209963
777,2024,08,4,3,0.011,267204,143973
778,2024,09,4,4,0.026,155339,111352
779,2024,10,4,3,0.010,311076,167657
780,2024,11,4,7,0.019,377773,268987
781,2024,12,4,1,0.004,279736,184954
782,2024,13,4,63,0.030,2069811,1066675
783,2024,14,4,9,0.013,704605,429997
784,2024,15,4,0,0.000,144399,102634
785,2024,16,4,5,0.014,351603,200757
786,2024,17,4,3,0.004,668160,451118
787,2024,18,4,2,0.007,299496,179274
788,2024,19,4,2,0.008,240120,156356
789,2024,21,4,5,0.009,537577,297329
790,2024,22,4,4,0.007,609598,376517
791,2024,23,4,0,0.000,115529,89016
792,2024,24,4,7,0.017,416325,264136
793,2024,25,4,12,0.022,548662,288184
794,2024,26,4,10,0.019,521432,282419
795,2024,27,4,8,0.013,601305,300922
796,2024,28,4,4,0.009,432950,219670
797,2024,29,4,6,0.006,927912,556255
798,2024,2A,4,5,0.030,166045,124954
799,2024,2B,4,13,0.070,185231,136722
800,2024,30,4,7,0.009,764010,441086
801,2024,31,4,15,0.010,1456261,769604
802,2024,32,4,1,0.005,192649,112806
803,2024,33,4,13,0.008,1674980,913452
804,2024,34,4,18,0.015,1217331,760879
805,2024,35,4,10,0.009,1109232,575321
806,2024,36,4,6,0.028,216809,139055
807,2024,37,4,3,0.005,616326,333159
808,2024,38,4,20,0.015,1291380,673024
809,2024,39,4,3,0.012,258405,151865
810,2024,40,4,1,0.002,428427,270194
811,2024,41,4,3,0.009,328953,186408
812,2024,42,4,8,0.010,772041,405452
813,2024,43,4,1,0.004,228161,145236
814,2024,44,4,15,0.010,1473156,787187
815,2024,45,4,6,0.009,687063,353544
816,2024,46,4,3,0.017,175620,120797
817,2024,47,4,5,0.015,332226,189189
818,2024,48,4,1,0.013,76503,62006
819,2024,49,4,9,0.011,828151,406488
820,2024,50,4,6,0.012,496815,302441
821,2024,51,4,7,0.012,564107,300919
822,2024,52,4,5,0.029,169865,100716
823,2024,53,4,2,0.007,305437,159714
824,2024,54,4,6,0.008,732898,384639
825,2024,55,4,2,0.011,180745,100190
826,2024,56,4,6,0.008,776103,481682
827,2024,57,4,11,0.010,1050721,531542
828,2024,58,4,2,0.010,202299,141381
829,2024,59,4,31,0.012,2616909,1251657
830,2024,60,4,8,0.010,830725,382118
831,2024,61,4,2,0.007,276144,165115
832,2024,62,4,10,0.007,1460184,727951
833,2024,63,4,4,0.006,664385,397923
834,2024,64,4,9,0.013,699473,421756
835,2024,65,4,4,0.017,231453,165621
836,2024,66,4,6,0.012,492964,362350
837,2024,67,4,5,0.004,1156963,581630
838,2024,68,4,7,0.009,767800,389445
839,2024,69,4,25,0.013,1907982,964037
840,2024,70,4,2,0.009,233920,129449
841,2024,71,4,3,0.005,549136,314053
842,2024,72,4,9,0.016,566129,296419
843,2024,73,4,2,0.004,445288,358886
844,2024,74,4,30,0.035,849583,540705
845,2024,75,4,32,0.015,2113705,1396753
846,2024,76,4,14,0.011,1260205,657851
847,2024,77,4,17,0.012,1452399,641376
848,2024,78,4,12,0.008,1470778,661312
849,2024,79,4,4,0.011,375415,197430
850,2024,80,4,3,0.005,565540,307149
851,2024,81,4,5,0.013,396168,218036
852,2024,82,4,4,0.015,264924,135891
853,2024,83,4,26,0.023,1108364,743682
854,2024,84,4,8,0.014,568702,314424
855,2024,85,4,11,0.016,706343,441153
856,2024,86,4,7,0.016,438688,245247
857,2024,87,4,4,0.011,372438,222826
858,2024,88,4,6,0.017,358700,215468
859,2024,89,4,1,0.003,333896,198598
860,2024,90,4,1,0.007,140082,73620
861,2024,91,4,23,0.017,1324546,587710
862,2024,92,4,8,0.005,1647435,824372
863,2024,93,4,42,0.025,1681725,705282
864,2024,94,4,9,0.006,1419531,662168
865,2024,95,4,16,0.013,1270845,529926
866,2016,01,5,13,0.020,638425,308491
867,2016,02,5,13,0.024,536136,264180
868,2016,03,5,8,0.024,339384,206980
869,2016,04,5,5,0.031,162565,126760
870,2016,05,5,7,0.050,141107,134647
871,2016,06,5,77,0.071,1083704,761857
872,2016,07,5,6,0.018,325157,201264
873,2016,08,5,20,0.073,275371,142010
874,2016,09,5,1,0.007,153067,108589
875,2016,10,5,9,0.029,308910,163064
876,2016,11,5,8,0.022,368025,258453
877,2016,12,5,3,0.011,278697,179901
878,2016,13,5,132,0.065,2019717,1009576
879,2016,14,5,3,0.004,693679,412038
880,2016,15,5,0,0.000,145969,101070
881,2016,16,5,5,0.014,353288,196145
882,2016,17,5,10,0.016,642191,427696
883,2016,18,5,2,0.007,307110,177873
884,2016,19,5,3,0.012,241535,153380
885,2016,21,5,4,0.008,533213,285326
886,2016,22,5,11,0.018,598953,363788
887,2016,23,5,15,0.126,119502,88330
888,2016,24,5,2,0.005,414789,256942
889,2016,25,5,24,0.045,538549,277578
890,2016,26,5,15,0.030,508006,269062
891,2016,27,5,14,0.023,602825,292969
892,2016,28,5,23,0.053,433929,213849
893,2016,29,5,14,0.015,908249,537671
894,2016,2A,5,8,0.052,154303,116432
895,2016,2B,5,14,0.079,176152,129422
896,2016,30,5,19,0.026,742006,419029
897,2016,31,5,54,0.040,1348183,703754
898,2016,32,5,2,0.010,190664,109392
899,2016,33,5,33,0.021,1566679,843050
900,2016,34,5,46,0.041,1132481,707572
901,2016,35,5,14,0.013,1051779,538258
902,2016,36,5,1,0.004,223505,138229
903,2016,37,5,10,0.016,606223,318933
904,2016,38,5,32,0.026,1252912,639743
905,2016,39,5,5,0.019,260517,148337
906,2016,40,5,4,0.010,405010,252298
907,2016,41,5,5,0.015,332769,182821
908,2016,42,5,22,0.029,761997,394202
909,2016,43,5,2,0.009,227339,142111
910,2016,44,5,32,0.023,1380852,729714
911,2016,45,5,14,0.021,674330,341549
912,2016,46,5,1,0.006,173347,117328
913,2016,47,5,5,0.015,332833,184194
914,2016,48,5,0,0.000,76422,60395
915,2016,49,5,14,0.017,810934,391283
916,2016,50,5,4,0.008,498362,295248
917,2016,51,5,5,0.009,570883,292095
918,2016,52,5,4,0.022,178084,100722
919,2016,53,5,3,0.010,307688,155625
920,2016,54,5,35,0.048,733821,373165
921,2016,55,5,1,0.005,189055,99550
922,2016,56,5,11,0.015,747548,459455
923,2016,57,5,17,0.016,1045271,510597
924,2016,58,5,5,0.024,209161,141593
925,2016,59,5,100,0.038,2603723,1205062
926,2016,60,5,25,0.030,823542,369320
927,2016,61,5,2,0.007,285308,164640
928,2016,62,5,51,0.035,1470725,708207
929,2016,63,5,16,0.025,650700,382695
930,2016,64,5,7,0.010,673986,400053
931,2016,65,5,6,0.026,227829,160809
932,2016,66,5,25,0.053,474369,346847
933,2016,67,5,21,0.019,1121407,546387
934,2016,68,5,28,0.037,762743,373686
935,2016,69,5,60,0.033,1835903,904462
936,2016,70,5,8,0.034,237242,126631
937,2016,71,5,11,0.020,555023,309191
938,2016,72,5,14,0.025,567561,289447
939,2016,73,5,13,0.030,429681,341648
940,2016,74,5,18,0.022,801416,500698
941,2016,75,5,170,0.078,2190327,1374377
942,2016,76,5,22,0.018,1255755,634421
943,2016,77,5,43,0.031,1397665,604627
944,2016,78,5,41,0.029,1431808,629383
945,2016,79,5,9,0.024,374743,192620
946,2016,80,5,15,0.026,572744,297094
947,2016,81,5,2,0.005,386448,209380
948,2016,82,5,1,0.004,256897,130059
949,2016,83,5,41,0.039,1055821,707520
950,2016,84,5,16,0.029,559014,298637
951,2016,85,5,9,0.013,670597,417192
952,2016,86,5,12,0.028,436069,237993
953,2016,87,5,3,0.008,374978,219170
954,2016,88,5,12,0.032,369641,212925
955,2016,89,5,7,0.021,340544,195822
956,2016,90,5,2,0.014,144089,71929
957,2016,91,5,48,0.037,1287330,550895
958,2016,92,5,47,0.029,1603268,789809
959,2016,93,5,94,0.059,1606660,662466
960,2016,94,5,80,0.058,1378151,626297
961,2016,95,5,76,0.062,1221923,497749
962,2017,01,5,12,0.019,643350,313061
963,2017,02,5,9,0.017,534490,265548
964,2017,03,5,4,0.012,337988,207725
965,2017,04,5,1,0.006,163915,127940
966,2017,05,5,3,0.021,141284,135493
967,2017,06,5,57,0.053,1083310,766748
968,2017,07,5,3,0.009,325712,203015
969,2017,08,5,1,0.004,273579,142452
970,2017,09,5,0,0.000,153153,109392
971,2017,10,5,9,0.029,310020,164453
972,2017,11,5,12,0.032,370260,261180
973,2017,12,5,2,0.007,279206,181053
974,2017,13,5,100,0.049,2024162,1021226
975,2017,14,5,12,0.017,694002,416115
976,2017,15,5,1,0.007,145143,101363
977,2017,16,5,6,0.017,352335,197059
978,2017,17,5,6,0.009,644303,431948
979,2017,18,5,9,0.030,304256,178580
980,2017,19,5,1,0.004,241464,154124
981,2017,21,5,9,0.017,533819,287831
982,2017,22,5,11,0.018,598814,366683
983,2017,23,5,0,0.000,118638,88506
984,2017,24,5,8,0.019,413606,258732
985,2017,25,5,48,0.089,539067,279578
986,2017,26,5,43,0.084,511553,272494
987,2017,27,5,8,0.013,601843,295109
988,2017,28,5,27,0.062,433233,215350
989,2017,29,5,18,0.020,909028,542677
990,2017,2A,5,12,0.076,157249,118848
991,2017,2B,5,13,0.073,177689,130820
992,2017,30,5,26,0.035,744178,423840
993,2017,31,5,50,0.037,1362672,715532
994,2017,32,5,7,0.037,191091,110358
995,2017,33,5,43,0.027,1583384,856616
996,2017,34,5,41,0.036,1144892,718743
997,2017,35,5,31,0.029,1060199,546440
998,2017,36,5,7,0.031,222232,138634
999,2017,37,5,8,0.013,606511,321881
1000,2017,38,5,40,0.032,1258722,646707
1001,2017,39,5,2,0.008,260188,149350
